alpha,phi,h
0.000660,899.816980,90.206770
0.000700,899.761760,90.229730
0.000720,899.705770,90.166270
0.000340,899.838030,90.236840
0.000570,899.712120,90.155810
0.000900,899.883640,90.176360
0.000580,899.871990,90.191230
0.000750,899.881170,90.167930
0.000750,899.865060,90.229710
0.000940,899.742800,90.187410
0.000370,899.769440,90.203580
0.000800,899.744200,90.161290
0.000670,899.850070,90.245910
0.000510,899.809230,90.242440
0.000840,899.744550,90.173240
0.000500,899.857930,90.164460
0.000670,899.711230,90.238000
0.000600,899.788540,90.229650
0.000730,899.871430,90.196000
0.000790,899.838400,90.182790
0.000430,899.871760,90.208490
0.000700,899.860740,90.180240
0.000880,899.790080,90.201050
0.000520,899.718010,90.157900
0.000640,899.744630,90.169910
0.000920,899.880760,90.209950
0.000500,899.767990,90.214470
0.000780,899.793750,90.178490
0.000400,899.733460,90.206960
0.000340,899.780330,90.165900
0.000320,899.702590,90.208380
0.000750,899.806540,90.219660
0.000710,899.864840,90.166740
0.000430,899.746340,90.220920
0.000420,899.882580,90.224870
0.000440,899.885430,90.201760
0.000300,899.717250,90.209770
0.000760,899.713200,90.190490
0.000750,899.842500,90.160530
0.000690,899.851850,90.239800
0.000810,899.756270,90.226840
0.000430,899.891410,90.210160
0.000540,899.807260,90.196720
0.000650,899.712620,90.151170
0.000650,899.736010,90.161810
0.000700,899.850970,90.238280
0.000940,899.719500,90.160120
0.000330,899.742490,90.217800
0.000740,899.870090,90.207650
0.000750,899.807540,90.209620
0.000340,899.862820,90.245200
0.000440,899.707100,90.217570
0.000970,899.752590,90.219730
0.000740,899.748380,90.209470
0.000650,899.877690,90.239570
0.000490,899.790730,90.237490
0.000950,899.728770,90.244090
0.000620,899.859000,90.189560
0.000960,899.765910,90.211200
0.000600,899.770580,90.205430
0.000540,899.708880,90.165540
0.000740,899.862150,90.224840
0.000410,899.780580,90.151790
0.000380,899.757300,90.233840
0.000740,899.845560,90.199040
0.000540,899.700040,90.205720
0.000390,899.725330,90.188790
0.000860,899.772690,90.161380
0.000870,899.771800,90.208750
0.000430,899.757360,90.216610
0.000510,899.872080,90.180560
0.001000,899.806140,90.190760
0.000580,899.712490,90.236870
0.000970,899.804840,90.227640
0.000830,899.830610,90.232340
0.000810,899.846360,90.228820
0.000470,899.848090,90.249460
0.000570,899.713250,90.184230
0.000790,899.755130,90.202780
0.000400,899.712450,90.244870
0.000340,899.773030,90.150690
0.000850,899.879580,90.170990
0.000430,899.701890,90.224740
0.000510,899.752650,90.150390
0.000340,899.749340,90.229420
0.000880,899.760690,90.218110
0.000990,899.739170,90.168420
0.000450,899.735660,90.191220
0.000470,899.896080,90.238910
0.000990,899.820390,90.191610
0.000890,899.734100,90.192520
0.000890,899.808250,90.230470
0.000350,899.834730,90.238260
0.000760,899.880600,90.151350
0.000810,899.755930,90.220520
0.000730,899.822540,90.212750
0.000620,899.886640,90.211110
0.000830,899.848920,90.233070
0.000800,899.821460,90.162340
0.000690,899.744280,90.241590
0.000940,899.849520,90.232260
0.000680,899.765970,90.245850
0.000950,899.884170,90.224780
0.000340,899.804810,90.180620
0.000550,899.704680,90.241120
0.000990,899.756020,90.152780
0.000620,899.815070,90.234810
0.000570,899.722590,90.184180
0.000370,899.739310,90.171350
0.000930,899.758680,90.162620
0.000420,899.865450,90.206280
0.000710,899.846330,90.202020
0.000840,899.897470,90.248380
0.000850,899.701960,90.181770
0.000640,899.745770,90.179860
0.000970,899.816070,90.160070
0.000910,899.722600,90.219920
0.000680,899.729440,90.208100
0.000660,899.786420,90.187830
0.000650,899.763360,90.175840
0.000710,899.711590,90.219010
0.000920,899.757860,90.164840
0.000390,899.711680,90.230990
0.000830,899.776960,90.187970
0.000640,899.747630,90.172180
0.000710,899.856520,90.154580
0.000710,899.888520,90.231570
0.000430,899.760270,90.169340
0.000440,899.811250,90.173720
0.000750,899.767530,90.218510
0.000530,899.747220,90.181160
0.000320,899.840750,90.222500
0.000770,899.719400,90.178550
0.000420,899.742730,90.174110
0.000330,899.837730,90.167890
0.000690,899.761430,90.247130
0.000970,899.759930,90.172170
0.000300,899.715030,90.155040
0.000550,899.712190,90.168380
0.000440,899.798610,90.173840
0.000970,899.757550,90.228410
0.000900,899.742530,90.183790
0.000310,899.775040,90.181120
0.000930,899.759360,90.170450
0.000580,899.840560,90.189100
0.000920,899.738090,90.176770
0.000440,899.872070,90.205560
0.000500,899.776640,90.209650
0.000840,899.744940,90.165340
0.000630,899.808910,90.220610
0.000370,899.799010,90.160070
0.000550,899.804810,90.183210
0.000970,899.782730,90.211680
0.000440,899.813440,90.206550
0.000550,899.733480,90.241620
0.000370,899.893260,90.150330
0.000970,899.814800,90.201620
0.000820,899.800170,90.206330
0.000730,899.700870,90.204400
0.000970,899.702930,90.165100
0.000560,899.731330,90.151310
0.000760,899.800390,90.169590
0.000710,899.746210,90.160510
0.000860,899.855140,90.204150
0.000410,899.701860,90.172420
0.000550,899.710370,90.197350
0.000770,899.740240,90.193950
0.000470,899.868740,90.209690
0.000410,899.807800,90.199460
0.000920,899.881230,90.156170
0.000750,899.724690,90.239510
0.000310,899.759220,90.152660
0.000680,899.860770,90.152700
0.000360,899.793150,90.203580
0.000360,899.789210,90.229630
0.000760,899.762270,90.226070
0.000810,899.704450,90.201620
0.000520,899.854330,90.160990
0.000680,899.712140,90.223440
0.000480,899.766500,90.228190
0.000410,899.779670,90.229860
0.000920,899.741350,90.197970
0.000420,899.791080,90.188380
0.000940,899.859600,90.234600
0.000560,899.810680,90.172260
0.000940,899.865250,90.161950
0.000610,899.884820,90.151150
0.000750,899.882140,90.194250
0.000760,899.841350,90.241210
0.000510,899.760020,90.167600
0.000580,899.878400,90.208500
0.000450,899.782110,90.155790
0.000690,899.871150,90.191850
0.000380,899.709540,90.220920
0.000410,899.783240,90.199160
0.000510,899.818380,90.165560
0.000620,899.804020,90.195110
0.000610,899.736620,90.177390
0.000330,899.732370,90.213110
0.000650,899.755220,90.219920
0.000560,899.833860,90.178610
0.000330,899.850450,90.178620
0.000940,899.801160,90.210600
0.000640,899.824990,90.198920
0.000820,899.808110,90.199880
0.000360,899.837260,90.165130
0.000860,899.783930,90.197060
0.000710,899.869610,90.242670
0.000480,899.895010,90.205850
0.000720,899.784380,90.213900
0.000770,899.845590,90.225910
0.000330,899.724280,90.249890
0.000940,899.723690,90.246050
0.000810,899.716070,90.222560
0.000310,899.886220,90.237590
0.000460,899.712670,90.215400
0.000550,899.765830,90.225640
0.000940,899.766970,90.159570
0.000300,899.741400,90.178640
0.000340,899.765460,90.151460
0.000400,899.817310,90.153700
0.000550,899.882600,90.194890
0.000950,899.896410,90.211200
0.000990,899.861190,90.212640
0.000800,899.850470,90.151260
0.000880,899.832070,90.161600
0.000440,899.845470,90.201530
0.000470,899.787010,90.151570
0.000830,899.758050,90.183190
0.000660,899.856210,90.192050
0.000510,899.760840,90.248700
0.000930,899.865650,90.209050
0.000740,899.706160,90.154940
0.000850,899.843340,90.205510
0.000670,899.746390,90.228860
0.000870,899.798430,90.201370
0.000820,899.817340,90.186580
0.000590,899.817030,90.204770
0.000840,899.869670,90.207200
0.000560,899.847520,90.151010
0.000310,899.809660,90.205460
0.000350,899.711030,90.173310
0.000930,899.806340,90.248600
0.000890,899.801590,90.234670
0.000660,899.767860,90.153130
0.000950,899.876780,90.152820
0.000590,899.717850,90.245970
0.000500,899.802580,90.174350
0.000790,899.722700,90.216080
0.000740,899.878390,90.151460
0.000530,899.709410,90.187100
0.000880,899.786880,90.232760
0.000810,899.862790,90.239350
0.000770,899.865270,90.209400
0.000670,899.894990,90.202860
0.000490,899.896130,90.219170
0.000570,899.711350,90.240670
0.001000,899.802020,90.155050
0.000750,899.725150,90.159410
0.000930,899.859600,90.247980
0.000750,899.846230,90.186460
0.000630,899.756610,90.238960
0.000780,899.735310,90.238450
0.000310,899.724370,90.166820
0.000410,899.889400,90.224440
0.000860,899.762450,90.180370
0.000930,899.794930,90.165160
0.000910,899.858400,90.175170
0.000440,899.722710,90.154720
0.000780,899.778950,90.183440
0.000300,899.822970,90.162210
0.000940,899.855500,90.172840
0.000440,899.834430,90.231730
0.000980,899.706330,90.247140
0.000880,899.808430,90.233320
0.000450,899.723620,90.221640
0.000440,899.712240,90.231110
0.000630,899.861080,90.175280
0.000760,899.805900,90.219520
0.000720,899.716560,90.226590
0.000770,899.855160,90.179680
0.000890,899.711810,90.156390
0.000440,899.837130,90.196730
0.000340,899.726390,90.150870
0.000360,899.883240,90.172290
0.000910,899.712230,90.174250
0.000680,899.847200,90.177770
0.000730,899.746000,90.237160
0.000940,899.773010,90.189210
0.000590,899.778490,90.235770
0.000690,899.786650,90.167090
0.000920,899.831410,90.219290
0.000680,899.838700,90.188950
0.000730,899.837310,90.194330
0.000490,899.894700,90.153120
0.000370,899.781630,90.236360
0.000970,899.797560,90.239470
0.000630,899.786230,90.236190
0.000490,899.745490,90.183570
0.000430,899.781930,90.196650
0.000730,899.704310,90.213320
0.000450,899.830010,90.222280
0.000430,899.720820,90.170030
0.000570,899.719140,90.178070
0.000960,899.777340,90.218470
0.000530,899.898980,90.223580
0.000510,899.876320,90.164000
0.000840,899.728670,90.172130
0.000600,899.742660,90.181530
0.000550,899.852950,90.192960
0.000350,899.824210,90.184600
0.000510,899.864650,90.182060
0.000940,899.818620,90.204890
0.000720,899.741230,90.245400
0.000340,899.713740,90.150440
0.000580,899.868980,90.182820
0.000940,899.887290,90.231150
0.000590,899.873400,90.193110
0.000400,899.887810,90.169240
0.000640,899.842830,90.169660
0.000310,899.844250,90.188990
0.000890,899.716780,90.203900
0.000350,899.702360,90.174030
0.000700,899.788810,90.222440
0.000660,899.819320,90.203200
0.000450,899.842640,90.246850
0.000350,899.802910,90.215040
0.000730,899.826700,90.191150
0.000410,899.842770,90.204540
0.000750,899.893270,90.241210
0.000440,899.780340,90.220250
0.000400,899.826420,90.186710
0.000360,899.800930,90.239640
0.000770,899.781230,90.223780
0.000790,899.780390,90.212430
0.000990,899.824140,90.228620
0.000880,899.787700,90.159910
0.000610,899.812540,90.206180
0.000720,899.725980,90.239940
0.000870,899.734950,90.155880
0.000630,899.850400,90.167190
0.000830,899.898760,90.246930
0.000330,899.815730,90.177310
0.000720,899.748170,90.155350
0.000550,899.883330,90.179330
0.000330,899.841610,90.233540
0.000650,899.739610,90.233530
0.000580,899.899510,90.193270
0.000860,899.825560,90.174640
0.000700,899.834660,90.185050
0.000830,899.816200,90.204630
0.000830,899.865580,90.202580
0.000400,899.714630,90.184920
0.000990,899.823330,90.231850
0.000890,899.766110,90.201480
0.000460,899.875260,90.217760
0.000950,899.750350,90.154900
0.000320,899.851570,90.241340
0.000560,899.780690,90.180030
0.000860,899.854300,90.225770
0.000450,899.831620,90.248760
0.000390,899.836660,90.181430
0.000500,899.711110,90.225380
0.000670,899.873400,90.170170
0.000640,899.814580,90.240460
0.000990,899.861900,90.208330
0.000330,899.740470,90.240420
0.000370,899.743930,90.188540
0.000660,899.820560,90.184740
0.000890,899.871860,90.221910
0.000770,899.874610,90.163280
0.000490,899.852570,90.218940
0.000340,899.734090,90.184410
0.000700,899.874880,90.156240
0.000570,899.754150,90.239070
0.000600,899.815050,90.189900
0.000710,899.768810,90.219440
0.000880,899.703030,90.157860
0.000650,899.716350,90.227420
0.000670,899.876130,90.200270
0.000340,899.823850,90.162950
0.000610,899.777930,90.163200
0.000490,899.806370,90.181540
0.000900,899.881010,90.228690
0.000700,899.884680,90.217860
0.000600,899.777030,90.165100
0.000720,899.726040,90.153960
0.000900,899.876840,90.189490
0.000510,899.733100,90.156760
0.000600,899.818090,90.187390
0.000380,899.782200,90.162940
0.000580,899.890820,90.226940
0.000300,899.850390,90.209330
0.000920,899.786780,90.246760
0.000340,899.816610,90.236930
0.000660,899.737910,90.205880
0.000350,899.885940,90.192200
0.000740,899.747510,90.235350
0.000420,899.758660,90.189950
0.000570,899.723300,90.234340
0.000490,899.735010,90.208390
0.000320,899.874230,90.190810
0.000740,899.843720,90.227970
0.000370,899.860740,90.166330
0.000910,899.808540,90.162940
0.000300,899.732360,90.180440
0.000730,899.755950,90.180390
0.000830,899.857220,90.197150
0.000580,899.790700,90.168330
0.000810,899.824650,90.167520
0.000360,899.764990,90.200670
0.000630,899.829290,90.232370
0.000940,899.804920,90.159960
0.000590,899.767400,90.217550
0.000350,899.714320,90.226080
0.000620,899.898920,90.151750
0.000480,899.788840,90.220080
0.000480,899.728560,90.207650
0.000570,899.854070,90.167120
0.000380,899.899680,90.248860
0.000590,899.824760,90.191660
0.000770,899.774070,90.188560
0.000470,899.723500,90.241220
0.000860,899.867480,90.242270
0.000790,899.777980,90.239730
0.000740,899.738070,90.165390
0.000950,899.882890,90.167390
0.000580,899.883030,90.156350
0.000490,899.859550,90.218320
0.000770,899.784420,90.218020
0.000640,899.751760,90.210300
0.000960,899.786170,90.195540
0.000570,899.894930,90.194290
0.000870,899.762420,90.248610
0.000840,899.786000,90.229800
0.000360,899.878870,90.225620
0.000470,899.788310,90.200700
0.000430,899.775510,90.199660
0.000680,899.880790,90.202010
0.000680,899.788900,90.191710
0.000740,899.742480,90.218400
0.000360,899.711480,90.239670
0.000820,899.877710,90.157400
0.000650,899.862170,90.212180
0.000340,899.790480,90.217200
0.000330,899.874930,90.213850
0.000900,899.798480,90.189750
0.000860,899.751800,90.231300
0.000360,899.755370,90.227950
0.000480,899.715060,90.202000
0.000350,899.841500,90.210890
0.000890,899.734480,90.154180
0.000670,899.713130,90.169830
0.000900,899.764130,90.247060
0.000490,899.881850,90.197950
0.000700,899.749110,90.235880
0.000570,899.780080,90.176210
0.000860,899.802480,90.164960
0.000540,899.813180,90.191430
0.000690,899.849040,90.183750
0.000610,899.879080,90.243610
0.000470,899.746780,90.151590
0.000490,899.754350,90.207060
0.000330,899.765910,90.225840
0.000960,899.705390,90.172950
0.000730,899.724180,90.155020
0.000400,899.844000,90.184720
0.000780,899.857190,90.230230
0.000460,899.715720,90.223540
0.000630,899.846890,90.216730
0.000910,899.704940,90.229790
0.000710,899.800290,90.239000
0.000460,899.811070,90.196730
0.000860,899.742930,90.222830
0.000840,899.719890,90.239750
0.000570,899.812680,90.167450
0.000760,899.756780,90.160000
0.000990,899.701920,90.152610
0.000820,899.744560,90.246640
0.000430,899.723880,90.156060
0.000600,899.722500,90.204800
0.000770,899.895960,90.244720
0.000510,899.713190,90.208010
0.000510,899.815520,90.231350
0.000490,899.789840,90.170050
0.000730,899.709500,90.218660
0.000490,899.726610,90.171950
0.000500,899.843460,90.225510
0.000960,899.815090,90.220850
0.000500,899.894880,90.228590
0.000490,899.776520,90.244720
0.000800,899.710860,90.248250
0.000890,899.751720,90.200240
0.000930,899.721480,90.222600
0.000620,899.724280,90.161110
0.000580,899.795710,90.204060
0.000510,899.807980,90.171240
0.000450,899.855040,90.155230
0.000820,899.722660,90.186420
0.000630,899.839620,90.208690
0.000870,899.713950,90.188910
0.000490,899.782210,90.157750
0.000430,899.842910,90.223650
0.000470,899.748860,90.209320
0.000620,899.809940,90.207460
0.000320,899.864000,90.180010
0.000830,899.797490,90.205220
0.000760,899.818070,90.237330
0.000800,899.771140,90.185670
0.000740,899.808280,90.246050
0.000880,899.868400,90.156360
0.000520,899.785320,90.156890
0.000330,899.870340,90.217470
0.000790,899.829180,90.151300
0.000860,899.840600,90.161320
0.000990,899.807880,90.224010
0.000510,899.783640,90.233940
0.000700,899.815980,90.166440
0.000920,899.784210,90.220450
0.000710,899.833150,90.161990
0.000690,899.752430,90.242150
0.000610,899.763760,90.188230
0.000440,899.828650,90.163620
0.000360,899.848710,90.219150
0.000510,899.865130,90.247750
0.000870,899.827490,90.210790
0.000550,899.726700,90.168950
0.000510,899.808060,90.198160
0.000660,899.784360,90.216010
0.000880,899.876360,90.228550
0.000940,899.839560,90.158590
0.000970,899.869140,90.220120
0.000790,899.756780,90.240270
0.000790,899.839010,90.215470
0.000650,899.721440,90.188100
0.000400,899.876580,90.163720
0.000900,899.879060,90.161220
0.000340,899.805670,90.192160
0.000310,899.798250,90.203010
0.000790,899.870430,90.165420
0.000480,899.767950,90.168980
0.000740,899.790440,90.174190
0.000830,899.896310,90.214020
0.000770,899.869110,90.184110
0.000300,899.830360,90.199620
0.000670,899.868780,90.202780
0.000390,899.849140,90.166900
0.000750,899.838750,90.246520
0.000350,899.798810,90.200520
0.000350,899.813250,90.163040
0.000700,899.874280,90.152570
0.000750,899.857750,90.220500
0.000870,899.778220,90.186650
0.000510,899.864920,90.204820
0.000860,899.812420,90.227630
0.000840,899.854600,90.180210
0.000800,899.844770,90.185890
0.000750,899.863350,90.204960
0.000620,899.721280,90.238070
0.000820,899.826300,90.229210
0.000750,899.779170,90.153790
0.000450,899.754890,90.167200
0.000900,899.873990,90.155110
0.000970,899.715920,90.220780
0.000870,899.821250,90.175440
0.000990,899.725910,90.187540
0.000310,899.782670,90.215450
0.000820,899.738010,90.187690
